size(sqft),parking_lot,rooms,price(ksh),year_built
750.1875469,2,6,269800,2023
916.6397067,3,7,127500,2023
637.0779359,4,5,256000,2024
1549.701129,2,7,500001,2024
1384.358009,2,5,227100,2023
550.1222494,3,7,112500,2024
800,4,5,225000,2022
1222.17806,5,7,112700,2021
287.9970271,3,5,160800,2021
1115.133961,5,3,354200,2022
700.0127275,4,5,195400,2021
1805.869074,3,7,412300,2024
1660.095455,4,6,150900,2014
1855.022831,3,7,93600,2014
750,4,8,500001,2013
902.0618557,3,6,232000,2019
1320.190107,2,7,234900,2019
737.9417648,2,8,368100,2010
1129.144852,3,4,182900,2013
1132.024004,2,5,316000,2019
1100.052383,4,3,75200,2019
910.0310238,4,5,91500,2010
1654.846336,5,4,137200,2024
817.2605427,3,5,455500,2023
2500,2,6,103200,2022
1615.408512,3,4,140600,2024
980.2522008,4,6,112500,2010
1750.198886,5,4,78000,2009
1000,4,3,94600,2010
1650,5,5,239900,2024
1289.282836,5,6,166700,2024
2500,6,4,500001,2023
1175.088132,4,6,261000,2022
1100.034376,3,4,221000,2023
799.0747555,2,3,245200,2023
1004.291062,4,5,500001,2022
1800.232288,5,6,144600,2023
1400.203666,4,4,500001,2023
2011.158687,5,3,147500,2024
1498.113208,3,2,279400,2024
990.0990099,4,2,95800,2023
1956.382296,2,4,225000,2024
6000,3,2,156300,2022
1180,4,4,232100,2021
605.0420168,2,2,152500,2021
575.2636625,2,2,139500,2022
1232.134056,3,3,99200,2021
1700.15456,4,4,278300,2024
800,3,5,226900,2014
954,2,4,122300,2014
885.0981654,3,5,134600,2013
350.0328156,4,3,100000,2019
1171.123929,3,6,372600,2019
1370.223979,4,3,247800,2010
954.1984733,2,6,64100,2024
700.0946074,4,3,269400,2023
760.005578,2,5,164600,2024
2000,1,3,75000,2022
983.0425166,3,4,84800,2021
2430.468554,4,5,333800,2021
1132.019994,2,3,97500,2022
1385.041551,2,5,158300,2021
1262.002743,3,3,89600,2024
1749.965001,2,5,213800,2014
2922.034799,3,3,121300,2014
1415.701416,2,4,111100,2013
1124.961995,3,3,159400,2019
922.0366766,1,4,120200,2019
992.192583,3,4,134400,2010
563.3333333,2,3,175000,2023
1647.627417,2,3,343100,2023
1357.082273,3,2,72700,2024
1170.046802,3,5,205500,2024
1135.07378,2,5,143500,2023
1900.070373,3,3,226100,2024
1150,4,5,248600,2022
834.747767,3,2,178100,2021
833.1320937,4,4,180400,2021
1145.12222,3,3,177900,2022
800,4,4,88700,2021
1665.278934,5,2,151000,2024
1700.255464,4,1,168900,2014
1050.080775,5,2,174300,2014
650.0007471,4,1,79700,2013
910.1040119,5,2,163600,2019
800,3,3,241200,2019
1000,2,1,103400,2010
1289.98968,3,2,115400,2015
1051.033516,2,1,155000,2014
1042.780749,3,1,456900,2014
1511.404232,2,4,339200,2015
400,4,2,79800,2015
1448.37575,5,4,500001,2018
1399.580126,4,1,91600,2010
1600.232761,5,3,154200,2019
1050.420168,4,"Furnished 3bdrm Apartment in Hatheru Road, Lavington for Rent",125000,2010
2558.139535,5,3,212800,2011
693.2409012,4,4,500001,2015
419.9644645,3,5,173300,2015
1893.830703,4,6,157700,2021
4021.847071,3,7,173900,2014
784.0501792,4,3,222700,2018
1250,2,6,161700,2019
2615.183447,4,8,210300,2010
697.8319783,2,7,250000,2010
1843.071786,3,8,257900,2010
700.280112,3,6,142600,2010
824.0626288,5,7,468800,2023
1293.267402,3,5,309700,2023
1280.409731,5,7,152900,2024
900.2520706,3,4,221600,2023
2400.573271,4,5,500001,2022
1240.196972,5,3,157300,2024
1000,3,3,95500,2010
1350.21097,4,11,282200,2009
2716.899112,5,9,348300,2010
1400,3,6,83200,2024
1991.565136,4,7,255900,2024
1895.477931,5,8,170000,2023
650.0426257,4,6,246900,2022
4952.380952,3,7,139300,2023
500,4,2,270800,2023
1100.042779,5,3,100000,2022
1400.258509,4,1,233000,2023
6600.0066,3,2,500001,2023
3589.672788,6,7,244700,2024
1000,7,4,139000,2024
1050.228311,5,6,290100,2023
799.7311828,6,4,142500,2024
1300,4,6,93200,2022
1120.040181,6,4,130700,2021
1469.254489,7,6,112500,2021
645.0364446,8,7,91600,2022
1001.730261,7,5,268500,2021
854.4817568,9,3,292300,2024
750,7,6,135800,2014
1365.42072,6,4,364300,2014
891.0891089,7,6,181300,2013
1721.170396,8,5,340400,2019
1943.005181,7,7,245900,2019
1355.01355,8,7,208000,2010
1410.216233,6,6,227100,2014
1689.800845,5,5,234500,2013
1550.14236,7,1,367400,2019
684.4976245,5,1,73100,2019
1650.165017,8,5,151500,2010
894.2258559,5,8,123200,2019
2950.187223,9,4,225000,2010
625,5,6,209300,2010
1095.125617,7,4,56000,2010
749.9414108,5,6,500001,2010
1408.145581,8,4,47700,2023
744.9267917,6,3,355600,2023
1040.009788,7,5,210000,2024
1210.067764,5,7,176900,2023
1800.072003,3,4,87500,2022
1170.177198,2,5,195000,2024
1522.815032,2,4,93100,2010
3300.330033,3,5,276700,2009
1244.907198,2,4,174400,2010
1465.320742,3,5,393900,2024
1685.27491,4,2,183500,2024
994.8849105,4,3,216000,2023
791.0074938,4,4,204800,2022
1166.128454,3,3,168600,2023
3107.734807,4,4,209300,2023
1337.44856,3,3,249600,2022
1499.659168,5,6,347300,2023
600,2,4,221900,2023
2200.020706,1,5,199300,2024
1000,1,3,409600,2024
873.0484799,3,5,125700,2023
632.8749784,4,5,269500,2024
600,3,3,99600,2022
1874.219075,4,4,68100,2021
960.1873536,3,3,500001,2021
3775.365739,2,4,212900,2022
2539.605756,2,5,150000,2021
800,2,4,184100,2024
1887.066338,2,5,87500,2014
688.9050036,3,4,198300,2014
661.0729723,4,5,360600,2013
1462.848297,4,5,226400,2019
1562.19865,5,4,245700,2019
693.05891,5,5,98000,2010
1827.4244,5,5,104200,2024
1212.121212,5,5,134100,2023
920.1691122,4,3,145200,2024
1441.561322,3,5,338400,2022
750,3,5,170800,2021
1806.057238,3,4,450000,2021
650.0189589,3,5,137500,2022
700,4,6,437100,2021
712.0253165,5,4,52800,2024
1300.390117,4,6,500001,2014
1640.419948,3,4,214800,2014
1125.054089,4,6,234900,2013
1340,5,4,228800,2019
884.9557522,4,6,178100,2019
1520.176893,4,4,154800,2010
1451.612903,3,5,169200,2023
1600,2,3,350000,2023
1330.032881,2,3,381800,2024
1231.281198,4,5,171400,2024
1205.386325,4,3,411500,2023
1040.073417,5,2,95300,2024
989.4459103,4,3,166300,2022
1628.664495,4,5,105600,2021
1972.60274,4,5,40000,2021
1750.121536,3,3,500001,2022
1098.122565,3,3,212800,2021
1668.141593,2,3,79200,2024
785.2447042,3,3,240500,2014
692.0710868,2,4,164400,2014
1200,4,4,179500,2013
896.832863,5,5,244000,2019
2295.157218,5,4,170800,2019
1600,4,3,115300,2010
728.9765121,5,3,170300,2015
688.8888889,3,2,182400,2014
2250.409165,3,2,266300,2014
350.0583431,2,2,194500,2015
1540.041068,3,3,217900,2015
1900.052056,4,4,294100,2018
1244.997777,4,4,457400,2010
1057.501652,3,4,157800,2019
3018.298434,4,4,275700,2010
1075.268817,2,3,183700,2011
1360.183713,2,4,128800,2015
1110.229976,1,5,187500,2015
1250,1,5,90600,2021
1250,2,5,253800,2014
1442.169022,1,4,287800,2018
1184.963225,3,5,388300,2019
1045.652174,1,4,157800,2010
1690.36492,1,3,116300,2010
1500,3,3,500001,2010
1165.254237,3,3,217800,2010
905.141202,4,3,111300,2023
1085.094232,3,4,375000,2023
2017.693621,2,5,52500,2024
650.0426257,2,5,156500,2023
702.000702,3,5,130000,2022
1267.303568,4,3,133000,2024
1470.01176,4,4,168700,2010
1699.311332,2,3,58200,2009
1350.390903,4,4,123900,2010
1945.080092,2,3,199200,2024
1601.769912,4,2,176900,2024
1113.013699,2,2,450000,2023
1150,4,3,134100,2022
1150.306748,3,4,152400,2023
1100.052383,3,4,143800,2023
1345.198675,4,3,175800,2022
1097.943534,4,4,425000,2023
1250,4,3,186800,2023
1277.955272,4,4,99200,2024
1140.150851,2,4,250400,2024
1107.894737,4,5,455400,2023
1295.035696,2,4,154600,2024
368.7720675,1,3,121300,2022
1257.967125,3,3,245100,2021
1400,4,3,44800,2021
1048.951049,3,4,139100,2022
490.6990231,2,4,106300,2021
650.026001,4,3,171600,2024
750.1630789,3,3,108800,2014
1380.952381,4,4,328700,2014
1811.00534,2,4,419200,2013
910.0837277,4,4,103000,2019
1090.135602,3,4,86400,2019
1139.950894,3,4,358700,2010
1151.126459,2,4,92600,2022
1400.034147,2,4,119900,2021
1915.25018,4,4,89000,2024
560.1317957,1,3,271900,2014
375.0063346,2,2,187000,2014
1100.038825,2,2,134400,2013
114434.7826,2,3,140400,2019
1050.286442,3,4,321600,2019
1380.834024,4,5,42500,2010
637.1271358,2,2,167400,2014
1055.037806,1,3,80300,2013
1110.114375,3,1,102300,2019
2314.814815,4,1,292600,2019
649.3506494,3,5,101700,2010
1561.036528,2,6,155000,2019
615.0061501,3,5,394400,2010
1088.139282,4,3,124900,2010
2130.144987,3,6,450000,2010
1380.071764,2,4,99700,2010
494.9152542,3,5,421600,2023
650.026001,2,3,234400,2023
1400.386847,4,5,275000,2024
1040.041602,3,5,159400,2023
851.1252164,4,5,130700,2022
1050.539466,2,5,88000,2024
1310.249307,1,5,193800,2010
602.7727547,2,4,102400,2009
1050.189793,3,3,70400,2010
1304.446461,4,5,483300,2024
822.6144182,3,1,174000,2024
1430.86582,2,5,156000,2023
2249.851983,3,3,174500,2022
1545.217957,4,2,158900,2023
1650.165017,3,5,500001,2023
1440.189766,2,4,76600,2022
681.2917291,3,5,183700,2023
1235.003529,4,4,87700,2023
1183.011948,3,5,245800,2024
1320.064988,2,4,147200,2024
2050.326188,4,5,177500,2023
1250,3,5,145600,2024
1800.288046,2,5,158800,2022
2353.996189,3,4,158200,2021
1036.985828,2,3,161600,2021
1334.615385,2,4,318900,2022
1269.983565,3,3,171000,2021
753.5164099,3,3,500001,2024
1510.269835,4,3,470000,2014
4160.098091,3,4,199800,2014
925.1101322,2,1,174000,2013
1080.125687,2,3,191700,2019
728.0139779,1,1,69700,2019
1439.95098,2,1,402500,2010
950.0542888,1,4,258300,2024
904.1980624,2,2,66400,2023
910.1251422,1,4,116100,2024
1344.122275,2,3,113500,2022
1765.447667,1,3,235800,2021
1539.645881,2,3,302600,2021
6001.091107,3,4,151900,2022
749.8897221,3,3,247900,2021
710.0591716,4,4,240000,2024
1955.062737,3,3,165300,2014
1905.714286,4,4,306000,2014
880,3,3,500001,2013
582.3822066,4,5,239500,2019
1290.045152,2,4,181800,2019
2272.413793,3,5,452600,2010
900.0090001,4,4,162500,2023
992.6653063,2,5,69700,2023
880.7506053,4,4,273800,2024
1465.002713,1,1,175000,2024
1281.503631,3,2,137800,2023
1369.863014,2,6,216800,2024
1260.178364,4,4,206300,2022
1250,2,5,252300,2021
1380.103508,1,4,160200,2021
1678.086981,2,5,168900,2022
825.0825083,1,3,231000,2021
1088.065844,3,5,190600,2024
1200,1,5,175400,2014
1204.451624,4,4,66300,2014
1162.582722,3,4,141000,2013
2278.820375,4,3,136400,2019
760,2,5,323700,2019
991.056321,3,5,492000,2010
1245.121725,2,4,91300,2015
1030.029316,4,5,179200,2014
1203.698638,2,4,146400,2014
2400,4,5,93300,2015
490.0064475,3,7,98100,2015
5025.125628,2,8,217800,2018
1300.284437,1,9,275300,2010
614.7311948,2,8,311500,2019
1167.618059,6,7,74600,2010
2000,5,5,96400,2011
804.8848182,4,4,70200,2015
1150.054765,3,5,94200,2015
690,2,6,251000,2021
7959.300894,1,7,69700,2014
2933.333333,3,5,167300,2018
650,4,7,174300,2019
1000,5,2,128800,2010
1339.915374,3,4,271300,2010
630.0422589,4,5,89700,2010
1246.105919,6,6,197400,2010
2065.787383,5,4,87500,2023
1495.016611,3,5,185300,2023
488.2246377,2,3,93800,2024
1500.508647,3,5,130700,2023
1655.172414,4,5,235300,2022
1050.286442,3,4,350000,2024
1064.837498,2,3,182600,2010
1064.112796,2,4,73100,2009
550,1,5,155700,2010
2086.865788,2,3,183100,2024
1700.102006,3,5,94700,2024
916.0864786,4,3,164000,2023
913.0225853,5,6,122200,2022
1130.308413,6,5,500001,2023
564.844103,5,7,323500,2023
1200.14771,6,5,39200,2022
1040.070068,4,3,250000,2023
1914.48628,4,5,146500,2023
1948.717949,3,3,320400,2024
967.1179884,4,5,161700,2024
1318.031311,3,3,194500,2023
2666.666667,4,2,329200,2024
585.9375,3,4,179800,2022
1423.45757,4,3,454800,2021
495.049505,3,4,116100,2021
2422.089456,3,2,61700,2022
718.0361711,3,4,98100,2021
1794.392523,3,4,187500,2024
1250,2,5,240900,2014
1600,2,6,93900,2014
540.1057228,3,4,123900,2013
1665.103189,2,3,128100,2019
1828.681424,3,5,500001,2019
1726.573536,2,7,186300,2010
1630.257581,3,4,250000,2013
1723.169133,1,7,195800,2019
1515.789474,2,5,162500,2019
1150,2,8,233500,2010
1409.646739,3,9,308800,2024
1200,3,6,376000,2023
1270.325203,3,4,201700,2022
595.0413223,4,6,216300,2024
2766.798419,3,7,160100,2010
405.0769646,4,5,400000,2009
599.7818975,2,6,118200,2010
1250,2,7,323800,2024
550,4,8,372000,2024
1185.313674,2,6,153200,2023
1078.050884,4,4,156900,2022
1884.057971,2,6,306800,2023
1150.086256,2,1,109800,2023
1854.624487,1,2,115000,2022
550.1618123,1,3,364200,2023
1395.23695,2,3,71100,2023
1070.124638,3,2,44600,2024
1122.067324,4,3,318400,2024
1000,5,4,60000,2023
1145.339652,5,3,283500,2024
706.0010086,4,7,68700,2022
1321.052632,5,8,100000,2021
1600,6,9,144300,2021
581.3315784,3,6,74500,2022
650.1182033,2,7,194800,2021
1570.954791,2,5,302100,2024
1200,3,7,325500,2014
1632.208923,2,4,115900,2014
1380.015334,5,5,137500,2013
1375.095493,3,3,350000,2019
1220.008133,4,4,145600,2019
1120.045951,5,2,101200,2010
1480.062685,3,6,500000,2024
584.0163934,3,7,272800,2023
1376.923077,2,6,125000,2024
4152.028106,2,7,300600,2022
148939.7228,1,5,209400,2021
1486.403777,3,4,107200,2021
900.3215434,4,6,102000,2022
1120,3,4,95000,2021
1288.855193,4,3,82400,2024
690.0782089,3,2,198900,2014
1345.755694,5,4,224200,2014
710.9322602,3,3,205100,2013
2143.260011,4,5,163200,2019
821.9178082,3,3,152500,2019
1200.369344,2,6,225400,2010
1600,3,3,500001,2023
1134.716321,4,6,272800,2023
1540.154015,3,1,166200,2024
1129.943503,4,2,178500,2024
1475.288911,3,3,174800,2023
650.0206356,5,2,134100,2024
2070.393375,4,4,183600,2022
343.0400976,5,3,158100,2021
1083.863975,3,5,392100,2021
1932.876472,4,4,269600,2022
1500.176491,2,6,52400,2021
956.5217391,4,5,221500,2024
1890.482399,2,3,163300,2014
1484.593838,3,4,71300,2014
964,4,2,69500,2013
660.1218687,3,3,246000,2019
1207.000604,4,5,130100,2019
625,5,4,432200,2010
9722.222222,4,5,392100,2015
1165.076822,3,3,273700,2014
899.820036,4,5,136200,2014
2179.598954,5,6,221100,2015
632.0779563,6,7,64800,2015
1090.059694,4,5,93100,2018
1080.246914,4,7,81400,2010
2500,5,5,175000,2019
1824.034335,3,7,226400,2010
1700.276789,4,5,216700,2011
497.9591837,3,7,327300,2015
1014.301653,4,5,204100,2015
1717.229536,3,3,437500,2021
1267.779839,2,5,91700,2014
919.0899503,3,7,155400,2018
1650.269756,2,6,268800,2019
1051.524711,3,7,131300,2010
1024.182077,1,8,195800,2010
1100,1,6,79700,2010
2750.275028,2,7,127600,2010
1625.301999,1,8,218500,2023
800,2,4,268800,2023
1432.033488,1,5,500001,2024
1528.050644,3,3,191200,2023
419.0419042,2,5,240300,2022
1165.126557,3,4,152300,2024
2278.571429,2,5,247500,2010
1843.537415,3,6,238300,2009
1306.67712,1,4,263200,2010
1288.014311,3,6,293900,2024
1820.020222,4,4,212100,2024
1465.273029,3,3,143200,2023
1782.178218,4,5,232400,2022
1344.743276,2,6,211600,2023
698.0306346,3,4,125900,2023
883.0022075,4,6,100000,2022
635,3,4,238000,2023
1340.159615,4,3,162500,2023
1250,4,5,242500,2024
1150.130348,3,6,441400,2024
886.7298944,4,4,121500,2023
680.0552545,3,3,465600,2024
919.5781147,4,2,304800,2022
1718.523878,2,2,191900,2021
905.1186017,2,4,75400,2021
1609.756098,3,2,213500,2022
1830.377444,2,4,209800,2021
880.0993995,3,2,144000,2024
1525.79317,2,2,336700,2014
3400.204012,3,3,220100,2014
1025.077796,2,4,134600,2013
1236.004072,1,5,87500,2019
1469.335605,1,4,253100,2019
389.6443515,2,5,128100,2010
1361.049245,3,3,133000,2014
1070.018093,3,6,66000,2013
1211.973716,2,3,96700,2019
1350.048216,3,6,237300,2019
752.0111927,2,3,246400,2010
750.0534988,3,5,72300,2019
2256.06317,2,3,87500,2010
1205.37784,4,4,141200,2010
796.9397514,3,5,435800,2010
1622.822002,2,3,52800,2010
1140.065147,2,5,131300,2023
317.0289855,3,3,352600,2023
949.9136442,4,5,91600,2024
1423.636364,2,3,458500,2023
869.9686811,2,4,186200,2022
1772.362227,3,3,69800,2024
669.9384591,4,4,159700,2010
1000,5,4,156500,2009
710.0031556,3,3,121200,2010
1575.795777,5,3,165400,2024
1177.971925,4,2,67300,2024
1784.214945,3,5,196000,2023
2090.152938,4,5,156300,2022
1378.26087,3,3,99300,2023
1595.179015,4,5,136000,2023
885.7142857,3,2,160700,2022
1666.082076,2,4,286400,2023
3285.014079,2,3,351900,2023
1020.007846,3,4,139300,2024
1250,2,2,110200,2024
472.0161834,4,1,83300,2023
820.256776,4,2,275000,2024
720.0460829,5,1,91400,2022
1019.974501,3,2,92900,2021
2763.085182,2,3,252300,2021
1285.84287,3,1,397300,2022
2900.652647,4,2,352100,2021
6456.241033,5,1,118800,2024
649.9535747,4,1,116700,2014
1625.301999,5,4,127600,2014
850.0772798,5,2,305200,2013
1045.150502,6,4,148900,2019
1150.22656,4,1,205000,2019
1254.064097,3,3,383300,2010
2100.006614,2,6,164800,2024
1100.046318,4,3,414300,2023
1332.149201,5,4,240100,2024
1289.62536,4,5,179200,2022
1350.135014,5,6,160400,2021
880.0433252,3,7,83500,2021
1079.913607,4,3,149100,2022
1279.863481,2,6,209100,2021
457.321174,3,8,190600,2024
1884.210526,4,7,162700,2014
1600,2,8,143700,2014
900.090009,2,6,500001,2013
1281.553398,3,7,185000,2019
702.202362,4,5,93300,2019
1093.135111,3,7,97300,2010
1098.283931,2,4,94600,2023
1750.996256,3,5,196900,2023
1109.877913,4,3,57200,2024
621.1180124,3,3,365400,2024
630.0630063,4,11,227400,2023
1100.352113,2,9,187500,2024
366.3423011,4,6,140600,2022
2132.687763,2,7,130200,2021
1330.180313,1,8,174000,2021
1260.126013,3,6,400000,2022
1424.332344,4,7,100000,2021
888.030888,2,2,210700,2024
983.8369642,2,3,70000,2014
3400.35482,3,1,198500,2014
565.1105651,2,2,160600,2013
1454.898157,3,7,376200,2019
1019.965278,2,4,89100,2019
1435.956347,3,6,218900,2010
1042.011247,1,4,429000,2015
1370.16094,3,6,500001,2014
1110.0148,2,4,136300,2014
1009.18357,2,6,98100,2015
1400.367309,3,7,384500,2015
1250,3,5,91300,2018
1410.039481,2,3,251500,2010
998.003992,3,6,438400,2019
54225.69614,4,4,145000,2010
1300.070274,3,6,500001,2011
1299.013712,4,5,140100,2015
540.1026195,3,7,398400,2015
650.0101564,4,7,154300,2021
900.090009,5,6,173100,2014
1250,4,5,135400,2018
990.0990099,5,1,155700,2019
1200,4,1,292900,2010
1603.354711,5,5,305800,2010
1149.330925,3,8,87500,2010
2485.659656,2,4,139700,2010
750.1071582,3,6,185400,2023
1400.070004,2,4,75100,2023
1099.807534,3,6,171300,2024
1380.138014,2,4,182000,2023
900.9009009,4,3,370000,2022
1385.224274,5,5,107000,2024
1820.020222,4,7,109400,2010
325.0337299,5,4,85400,2009
2026.902524,4,5,300300,2010
1664.402174,5,4,260900,2024
2060.262683,4,5,149600,2024
1721.170396,3,4,150000,2023
1200.033104,4,5,253800,2022
2600.104004,3,2,500001,2023
1476.173415,4,3,500001,2023
1070.090958,2,4,182500,2022
1200,4,3,225000,2023
300.3102105,2,4,237200,2023
1300.236407,3,3,62000,2024
675,3,6,162500,2024
720.1355549,5,4,500001,2023
1183.651805,3,5,323700,2024
999.0917348,5,3,492000,2022
1275.214468,3,5,91300,2021
739.98469,4,5,179200,2021
1382.033564,5,3,146400,2022
2385.211688,3,4,93300,2021
956.0229446,4,3,98100,2024
1520.417029,5,4,217800,2014
500,3,5,275300,2014
899.9280058,4,4,311500,2013
1150.040118,5,5,74600,2019
1171.20954,4,4,96400,2019
1295.081967,3,5,70200,2010
2622.498275,4,5,94200,2022
1873.529412,5,4,251000,2021
1060.511541,4,5,69700,2024
1954.040957,3,5,167300,2014
530.0051291,6,5,174300,2014
890.0756564,7,3,128800,2013
577.7777778,5,5,271300,2019
2104.820038,6,5,89700,2019
1180.080245,4,4,197400,2010
1100.28293,6,5,87500,2014
1275.148767,7,6,185300,2013
1350.135014,8,4,93800,2019
427.0665275,7,6,130700,2019
1546.391753,9,4,235300,2010
707.2135785,7,6,323700,2019
989.0730972,6,4,492000,2010
1080.951237,7,6,91300,2010
938.4615385,8,4,179200,2010
671.0283509,7,5,146400,2010
1885,8,3,93300,2023
649.9682942,6,3,98100,2023
565.5816951,5,5,217800,2024
1259.459459,7,3,275300,2023
1022.222222,5,2,311500,2022
1805.054152,8,3,74600,2024
1000,5,5,96400,2010
809.9625392,9,5,70200,2009
1229.773463,5,3,94200,2010
585.0234009,7,3,251000,2024
1550.034192,5,3,69700,2024
1500.245942,8,3,167300,2023
1065.029445,6,4,174300,2022
620.1550388,7,4,128800,2023
1673.767498,5,5,271300,2023
1879.699248,3,4,89700,2022
850.1118568,2,3,197400,2023
1124.891837,2,3,87500,2023
578.3783784,3,2,185300,2024
4092.769441,2,2,93800,2024
1492.219143,3,2,130700,2023
930.1442673,4,3,235300,2024
465.1162791,4,4,323700,2022
712.1057986,4,4,492000,2021
1234.735414,3,4,91300,2021
930.0265722,4,4,179200,2022
1899.509804,3,3,146400,2021
850.0239069,5,4,93300,2024
534,2,5,98100,2014
883.1521739,1,5,217800,2014
2092.050209,1,5,275300,2013
751.9640853,3,4,311500,2019
1316.777963,4,5,74600,2019
1687.116564,3,4,96400,2010
1025.01025,4,3,70200,2024
1580.398162,3,3,94200,2023
424.5363281,2,3,251000,2024
533.1088664,2,3,69700,2022
1280.227596,2,4,167300,2021
1105.237866,2,5,174300,2021
2010.526316,3,5,128800,2022
770.0351744,4,5,271300,2021
915.1572927,4,3,89700,2024
1300.052002,5,4,197400,2014
980.3921569,5,3,87500,2014
1200,5,4,185300,2013
15981.24867,5,3,93800,2019
1313.054978,4,2,130700,2019
950.0391193,3,2,323700,2010
1180.124224,3,3,492000,2023
746.2686567,3,4,91300,2023
560.0194789,3,4,179200,2024
1004.382761,4,3,146400,2024
1544.61203,5,4,93300,2023
1209.921355,4,3,98100,2024
1617.155915,3,4,217800,2022
780.2050825,4,4,275300,2021
2449.77952,5,5,311500,2021
1310.186702,4,4,74600,2022
1080.0579,4,3,96400,2021
889.8776418,4,3,70200,2024
1440.189766,3,3,94200,2014
1677.279964,4,4,251000,2014
1440.121273,2,4,69700,2013
909.0909091,3,3,167300,2019
675.1740139,2,3,174300,2019
1475.237092,4,4,128800,2010
585.0234009,2,4,271300,2015
1295.560546,5,4,89700,2014
630.169358,3,4,197400,2014
351.9619501,2,4,87500,2015
485.0836769,1,4,185300,2015
1274.088231,2,4,93800,2018
1285.338593,6,4,130700,2010
970.1202949,5,3,235300,2019
900,4,2,323700,2010
669.8664441,3,2,492000,2011
404.5268481,2,3,91300,2015
1248.049922,1,4,179200,2015
1292.01053,3,5,146400,2021
1368.925394,4,2,93300,2014
1185.164529,5,3,98100,2018
1905.265943,3,1,217800,2019
1075.032909,4,1,275300,2010
1358.936484,6,5,311500,2010
984.1269841,5,6,74600,2010
1076.981902,3,5,96400,2010
700.0112905,2,3,70200,2023
1799.856012,3,6,94200,2023
1806.06839,4,4,251000,2024
2849.643795,3,5,69700,2023
550.2567865,2,3,167300,2022
1141.666667,2,5,174300,2024
1494.768311,1,5,128800,2010
1060.138782,2,5,271300,2009
2710.0271,3,5,89700,2010
949.893137,4,5,197400,2024
831.8345324,5,4,87500,2024
1073.191672,6,3,185300,2023
708.6753676,5,5,93800,2022
1449.82831,6,1,130700,2023
1156.260324,4,5,235300,2023
1060.284762,4,3,98100,2022
1520.112254,3,2,217800,2023
1150.020125,4,5,275300,2023
900.090009,3,4,311500,2024
1040.009788,4,5,74600,2024
1489.288578,3,4,96400,2023
1955.184534,4,5,70200,2024
2679.58951,3,4,94200,2022
610.035077,3,5,251000,2021
1885.211563,3,5,69700,2021
1232.156273,3,5,167300,2022
1000,2,4,174300,2021
1240.053736,2,3,128800,2024
592.183182,3,4,271300,2014
1190.088034,2,3,89700,2014
1530.456076,3,3,197400,2013
2322.857143,2,3,87500,2019
912.1459434,3,4,185300,2019
2500,1,1,93800,2010
660.0660066,2,3,130700,2023
1030.21978,2,1,235300,2024
2603.123748,3,1,275300,2024
1706.991242,3,4,311500,2023
1171.600406,3,2,74600,2024
1920.076803,4,4,96400,2022
970.1202949,3,3,70200,2021
351.2910424,4,3,94200,2021
675.0675068,2,3,251000,2022
1360.294118,2,4,69700,2021
1135.07378,4,3,167300,2024
1885.014138,2,4,174300,2014
650.0691563,4,3,128800,2014
1216.666667,2,4,271300,2013
1660.910518,2,3,89700,2019
1710.10329,1,5,197400,2019
2700.457,1,4,87500,2010
3499.766682,2,5,185300,2024
2250.409165,3,4,93800,2023
1030.07144,4,5,130700,2024
1030.100334,5,4,235300,2022
1227.810651,4,1,323700,2021
652.8417819,4,2,492000,2021
950.1187648,5,6,91300,2022
706.0722211,34,4,179200,2021
751.12669,3,5,146400,2024
1250,2,4,93300,2014
1622.649955,2,5,98100,2014
1377.884947,3,3,217800,2013
1600,2,5,275300,2019
535.0045858,5,5,311500,2019
1295.196978,3,4,74600,2010
1208.163265,4,4,96400,2023
1145,5,3,70200,2023
440.5111966,3,5,94200,2024
1740.139211,3,5,251000,2024
1260.210035,2,4,69700,2023
1130.044843,2,5,167300,2024
405.0073638,1,4,174300,2022
705.0197406,3,5,128800,2021
1552.10643,4,4,271300,2021
589.4283179,3,7,89700,2022
972.9683997,4,5,197400,2021
1250,3,3,87500,2024
2500,5,4,185300,2014
1700.102006,3,3,93800,2014
760.1351351,4,4,130700,2013
985.0651414,3,5,235300,2019
1273.333333,2,4,146400,2019
1922.207146,3,5,93300,2010
292.3473775,4,4,98100,2015
1250,3,5,217800,2014
875.0607681,4,5,275300,2014
679.0363318,3,4,311500,2015
455.0280601,5,5,74600,2015
999.000999,4,5,96400,2018
1450.202602,5,5,70200,2010
591.0683012,3,3,94200,2019
685.3155567,4,5,251000,2010
650.0541712,2,5,69700,2011
1520.028612,4,4,167300,2015
1550.074134,2,5,174300,2015
502.0135709,3,6,128800,2021
2573.588548,4,4,271300,2014
1580.194891,3,6,89700,2018
440,4,4,197400,2019
956.5217391,5,6,87500,2010
1771.255061,4,4,185300,2010
1193.820225,3,6,93800,2010
1376.013905,4,4,130700,2010
1356.620634,5,5,235300,2023
1084.685486,6,3,197400,2023
995.6553222,4,3,87500,2024
1313.131313,4,5,185300,2023
1334.546557,5,3,93800,2022
2200.30349,3,2,130700,2024
850.1118568,4,3,235300,2010
920.0401472,3,5,98100,2009
1023.155627,4,5,217800,2010
1225.359616,3,3,275300,2024
1207.078711,2,3,311500,2024
899.9621069,3,3,74600,2023
1825.115772,2,3,96400,2022
1250,3,4,70200,2023
1254.064097,1,4,94200,2023
608.6666667,1,5,251000,2022
